customer_id,last_order_date,frequency,monetary,recency_days,r_score,f_score,m_score,rfm_total,segment
CUST7261,2025-08-27,8,89288.49,308,1,4,4,9,Loyal Customers
CUST7262,2026-06-13,13,153650.09,18,4,4,4,12,Champions
CUST7263,2026-06-06,5,60815.22,25,4,3,3,10,Champions
CUST7264,2025-11-04,5,33062.56,239,2,3,2,7,Potential Loyalists
CUST7265,2024-08-26,3,12218.830000000002,674,1,2,1,4,At Risk
CUST7266,2026-06-08,5,65226.17,23,4,3,3,10,Champions
CUST7267,2026-01-16,1,31224.8,166,2,1,2,5,At Risk
CUST7268,2026-06-03,6,42591.28,28,4,3,2,9,Loyal Customers
CUST7269,2026-03-24,6,35975.9,99,3,3,2,8,Loyal Customers
CUST7270,2024-04-24,1,27122.45,798,1,1,2,4,At Risk
CUST7271,2026-05-09,6,72498.39,53,4,3,4,11,Champions
CUST7272,2026-01-03,5,64756.9,179,2,3,3,8,Loyal Customers
CUST7273,2026-05-17,10,135670.55,45,4,4,4,12,Champions
CUST7274,2026-04-18,9,66806.65,74,3,4,3,10,Champions
CUST7275,2026-01-10,5,58554.869999999995,172,2,3,3,8,Loyal Customers
CUST7276,2026-03-24,2,13780.69,99,3,1,1,5,At Risk
CUST7277,2024-04-20,1,6865.85,802,1,1,1,3,Lost / Churned
CUST7278,2024-06-10,1,11320.01,751,1,1,1,3,Lost / Churned
CUST7279,2026-06-09,6,48216.240000000005,22,4,3,3,10,Champions
CUST7280,2025-09-17,7,76209.72,287,1,4,4,9,Loyal Customers
CUST7281,2026-05-26,2,29071.88,36,4,1,2,7,Potential Loyalists
CUST7282,2026-01-16,4,21981.62,166,2,2,1,5,At Risk
CUST7283,2025-05-05,2,31437.339999999997,422,1,1,2,4,At Risk
CUST7284,2026-05-19,8,45829.07,43,4,4,3,11,Champions
CUST7285,2026-06-30,6,49936.3,1,4,3,3,10,Champions
CUST7286,2026-04-25,5,58116.31,67,3,3,3,9,Loyal Customers
CUST7287,2026-03-30,2,24640.16,93,3,1,1,5,At Risk
CUST7288,2024-12-02,3,45561.91,576,1,2,3,6,Potential Loyalists
CUST7289,2026-02-15,10,98055.81,136,3,4,4,11,Champions
CUST7290,2025-11-18,3,25242.379999999997,225,2,2,2,6,Potential Loyalists
CUST7291,2026-05-27,8,46431.490000000005,35,4,4,3,11,Champions
CUST7292,2026-04-30,3,20041.870000000003,62,3,2,1,6,Potential Loyalists
CUST7293,2025-10-31,8,96956.12,243,2,4,4,10,Champions
CUST7294,2024-01-25,1,11659.82,888,1,1,1,3,Lost / Churned
CUST7295,2024-10-21,2,16670.95,618,1,1,1,3,Lost / Churned
CUST7296,2025-12-16,5,48660.119999999995,197,2,3,3,8,Loyal Customers
CUST7297,2025-05-23,4,75330.02,404,1,2,4,7,Potential Loyalists
CUST7298,2026-05-23,10,88569.49,39,4,4,4,12,Champions
CUST7299,2026-06-18,14,104958.20999999999,13,4,4,4,12,Champions
CUST7300,2024-11-17,3,31217.25,591,1,2,2,5,At Risk
CUST7301,2025-05-09,2,10996.31,418,1,1,1,3,Lost / Churned
CUST7302,2025-05-09,3,38484.25,418,1,2,2,5,At Risk
CUST7303,2026-05-19,5,27177.600000000002,43,4,3,2,9,Loyal Customers
CUST7304,2025-10-27,8,93445.76000000001,247,2,4,4,10,Champions
CUST7305,2025-12-19,4,20277.84,194,2,2,1,5,At Risk
CUST7306,2026-03-01,6,79341.06,122,3,3,4,10,Champions
CUST7307,2026-05-14,3,17328.489999999998,48,4,2,1,7,Potential Loyalists
CUST7308,2025-03-18,2,32132.97,470,1,1,2,4,At Risk
CUST7309,2026-04-26,8,103537.26000000001,66,3,4,4,11,Champions
CUST7310,2025-01-30,2,25846.59,517,1,1,2,4,At Risk
CUST7311,2025-12-11,5,66606.18,202,2,3,3,8,Loyal Customers
CUST7312,2026-06-21,7,94573.76,10,4,4,4,12,Champions
CUST7313,2025-06-22,2,13982.09,374,1,1,1,3,Lost / Churned
CUST7314,2025-11-15,2,20920.67,228,2,1,1,4,At Risk
CUST7315,2026-04-21,4,44971.49,71,3,2,3,8,Loyal Customers
CUST7316,2025-08-22,7,76923.72,313,1,4,4,9,Loyal Customers
CUST7317,2025-11-06,9,78433.34,237,2,4,4,10,Champions
CUST7318,2025-12-22,8,96111.56999999999,191,2,4,4,10,Champions
CUST7319,2026-03-31,2,21907.87,92,3,1,1,5,At Risk
CUST7320,2025-05-18,3,26156.61,409,1,2,2,5,At Risk
CUST7321,2025-06-13,2,4964.37,383,1,1,1,3,Lost / Churned
CUST7322,2026-06-04,9,91275.49,27,4,4,4,12,Champions
CUST7323,2025-12-22,3,29306.48,191,2,2,2,6,Potential Loyalists
CUST7324,2026-03-10,6,79688.1,113,3,3,4,10,Champions
CUST7325,2026-05-01,10,105851.12,61,3,4,4,11,Champions
CUST7326,2026-06-22,13,131993.49,9,4,4,4,12,Champions
CUST7327,2025-09-05,4,37792.770000000004,299,1,2,2,5,At Risk
CUST7328,2026-05-17,4,53908.44,45,4,2,3,9,Loyal Customers
CUST7329,2025-12-26,5,48168.229999999996,187,2,3,3,8,Loyal Customers
CUST7330,2025-05-29,5,42101.42,398,1,3,2,6,Potential Loyalists
CUST7331,2026-01-26,5,62839.71,156,2,3,3,8,Loyal Customers
CUST7332,2025-05-24,2,5955.530000000001,403,1,1,1,3,Lost / Churned
CUST7333,2026-06-12,5,31733.120000000003,19,4,3,2,9,Loyal Customers
CUST7334,2025-12-07,7,92096.47,206,2,4,4,10,Champions
CUST7335,2025-06-16,2,24379.61,380,1,1,1,3,Lost / Churned
CUST7336,2025-12-11,7,73604.54,202,2,4,4,10,Champions
CUST7337,2026-05-03,5,55845.66,59,3,3,3,9,Loyal Customers
CUST7338,2025-06-18,5,47880.79,378,1,3,3,7,Potential Loyalists
CUST7339,2026-06-13,1,5493.96,18,4,1,1,6,Potential Loyalists
CUST7340,2026-04-19,7,55822.13,73,3,4,3,10,Champions
CUST7341,2024-09-06,1,28200.02,663,1,1,2,4,At Risk
CUST7342,2025-11-24,4,40665.729999999996,219,2,2,2,6,Potential Loyalists
CUST7343,2026-05-19,5,78403.63,43,4,3,4,11,Champions
CUST7344,2025-12-31,1,892.15,182,2,1,1,4,At Risk
CUST7345,2025-11-04,6,41928.73,239,2,3,2,7,Potential Loyalists
CUST7346,2025-08-20,5,85298.49,315,1,3,4,8,Loyal Customers
CUST7347,2026-06-08,7,69191.48000000001,23,4,4,3,11,Champions
CUST7348,2025-08-15,5,18760.48,320,1,3,1,5,At Risk
CUST7349,2025-07-17,1,14024.88,349,1,1,1,3,Lost / Churned
CUST7350,2026-06-30,7,87562.51,1,4,4,4,12,Champions
CUST7351,2026-06-01,11,117121.20000000001,30,4,4,4,12,Champions
CUST7352,2026-02-22,5,59975.74,129,3,3,3,9,Loyal Customers
CUST7353,2025-01-17,3,17287.45,530,1,2,1,4,At Risk
CUST7354,2025-08-21,6,54530.33,314,1,3,3,7,Potential Loyalists
CUST7355,2026-06-09,11,105915.97,22,4,4,4,12,Champions
CUST7356,2026-03-07,1,10402.84,116,3,1,1,5,At Risk
CUST7357,2026-06-25,6,76912.11,6,4,3,4,11,Champions
CUST7358,2026-04-28,2,7165.9,64,3,1,1,5,At Risk
CUST7359,2025-06-28,2,29799.14,368,1,1,2,4,At Risk
CUST7360,2025-10-20,2,18694.6,254,2,1,1,4,At Risk
CUST7361,2026-06-16,2,33868.78,15,4,1,2,7,Potential Loyalists
CUST7362,2026-02-19,3,13733.7,132,3,2,1,6,Potential Loyalists
CUST7363,2025-11-26,4,41231.67,217,2,2,2,6,Potential Loyalists
CUST7364,2026-06-19,11,108777.03,12,4,4,4,12,Champions
CUST7365,2025-08-25,4,30612.25,310,1,2,2,5,At Risk
CUST7366,2025-02-13,1,8366.95,503,1,1,1,3,Lost / Churned
CUST7367,2026-06-27,7,62278.55,4,4,4,3,11,Champions
CUST7368,2026-05-13,15,130966.96,49,4,4,4,12,Champions
CUST7369,2025-01-26,2,14782.449999999999,521,1,1,1,3,Lost / Churned
CUST7370,2026-01-05,6,71601.8,177,2,3,4,9,Loyal Customers
CUST7371,2025-11-15,5,49884.869999999995,228,2,3,3,8,Loyal Customers
CUST7372,2025-10-08,2,15464.92,266,2,1,1,4,At Risk
CUST7373,2026-04-28,4,27200.52,64,3,2,2,7,Potential Loyalists
CUST7374,2025-11-24,7,85719.73999999999,219,2,4,4,10,Champions
CUST7375,2026-06-01,6,49998.89,30,4,3,3,10,Champions
CUST7376,2025-06-29,4,43259.62,367,1,2,2,5,At Risk
CUST7377,2026-01-06,3,19156.649999999998,176,2,2,1,5,At Risk
CUST7378,2024-06-25,3,54933.74,736,1,2,3,6,Potential Loyalists
CUST7379,2026-04-12,2,2696.18,80,3,1,1,5,At Risk
CUST7380,2024-12-04,2,20493.32,574,1,1,1,3,Lost / Churned
CUST7381,2026-05-25,7,83723.5,37,4,4,4,12,Champions
CUST7382,2025-04-05,3,39709.64,452,1,2,2,5,At Risk
CUST7383,2025-12-01,5,57383.95,212,2,3,3,8,Loyal Customers
CUST7384,2026-05-26,7,30060.67,36,4,4,2,10,Champions
CUST7385,2025-04-02,2,25498.489999999998,455,1,1,2,4,At Risk
CUST7386,2026-06-01,6,87687.36,30,4,3,4,11,Champions
CUST7387,2024-08-17,3,54084.899999999994,683,1,2,3,6,Potential Loyalists
CUST7388,2026-06-10,7,69824.70999999999,21,4,4,3,11,Champions
CUST7389,2026-03-04,3,23385.72,119,3,2,1,6,Potential Loyalists
CUST7390,2025-12-08,4,38528.61,205,2,2,2,6,Potential Loyalists
CUST7391,2026-06-28,3,38283.42,3,4,2,2,8,Loyal Customers
CUST7392,2025-09-16,4,38876.58,288,1,2,2,5,At Risk
CUST7393,2026-04-02,3,31236.23,90,3,2,2,7,Potential Loyalists
CUST7394,2026-05-01,5,30748.739999999998,61,3,3,2,8,Loyal Customers
CUST7395,2026-06-07,6,64701.29,24,4,3,3,10,Champions
CUST7396,2025-04-16,3,25205.21,441,1,2,2,5,At Risk
CUST7397,2025-12-04,5,69590.43,209,2,3,3,8,Loyal Customers
CUST7398,2026-04-10,4,18243.19,82,3,2,1,6,Potential Loyalists
CUST7399,2026-02-09,7,55004.369999999995,142,2,4,3,9,Loyal Customers
CUST7400,2025-08-27,2,37457.11,308,1,1,2,4,At Risk
CUST7401,2024-11-03,2,11386.14,605,1,1,1,3,Lost / Churned
CUST7402,2026-03-27,3,8118.63,96,3,2,1,6,Potential Loyalists
CUST7403,2025-11-16,4,41715.93,227,2,2,2,6,Potential Loyalists
CUST7404,2026-04-03,5,40792.96,89,3,3,2,8,Loyal Customers
CUST7405,2024-09-27,3,9927.54,642,1,2,1,4,At Risk
CUST7406,2026-01-16,3,22779.86,166,2,2,1,5,At Risk
CUST7407,2026-06-13,5,39371.71,18,4,3,2,9,Loyal Customers
CUST7408,2026-06-18,4,23988.71,13,4,2,1,7,Potential Loyalists
CUST7409,2026-06-16,6,31989.280000000002,15,4,3,2,9,Loyal Customers
CUST7410,2026-02-13,6,40047.59,138,2,3,2,7,Potential Loyalists
CUST7411,2026-03-11,3,25392.05,112,3,2,2,7,Potential Loyalists
CUST7412,2026-05-26,8,72761.18,36,4,4,4,12,Champions
CUST7413,2026-05-29,4,55491.28,33,4,2,3,9,Loyal Customers
CUST7414,2025-07-02,5,40817.45,364,1,3,2,6,Potential Loyalists
CUST7415,2026-04-29,9,99555.98,63,3,4,4,11,Champions
CUST7416,2025-02-25,2,11331.59,491,1,1,1,3,Lost / Churned
CUST7417,2026-01-21,5,54463.439999999995,161,2,3,3,8,Loyal Customers
CUST7418,2026-06-02,9,87086.95000000001,29,4,4,4,12,Champions
CUST7419,2026-04-15,8,135353.15,77,3,4,4,11,Champions
CUST7420,2026-01-31,2,12323.14,151,2,1,1,4,At Risk
CUST7421,2026-02-22,5,49092.6,129,3,3,3,9,Loyal Customers
CUST7422,2025-03-02,2,2841.86,486,1,1,1,3,Lost / Churned
CUST7423,2026-06-11,7,65525.31,20,4,4,3,11,Champions
CUST7424,2026-01-15,6,81446.95000000001,167,2,3,4,9,Loyal Customers
CUST7425,2026-06-28,16,184885.49,3,4,4,4,12,Champions
CUST7426,2026-01-13,5,27230.86,169,2,3,2,7,Potential Loyalists
CUST7427,2026-06-21,7,32914.74,10,4,4,2,10,Champions
CUST7428,2024-12-13,4,43253.020000000004,565,1,2,2,5,At Risk
CUST7429,2026-06-02,5,82717.19,29,4,3,4,11,Champions
CUST7430,2025-11-01,4,26911.73,242,2,2,2,6,Potential Loyalists
CUST7431,2025-12-13,4,30406.74,200,2,2,2,6,Potential Loyalists
CUST7432,2025-01-02,3,23961.72,545,1,2,1,4,At Risk
CUST7433,2026-01-23,4,22384.05,159,2,2,1,5,At Risk
CUST7434,2026-06-19,11,134722.35,12,4,4,4,12,Champions
CUST7435,2026-05-02,10,60028.25,60,3,4,3,10,Champions
CUST7436,2025-06-06,2,29781.29,390,1,1,2,4,At Risk
CUST7437,2025-12-10,5,59459.14,203,2,3,3,8,Loyal Customers
CUST7438,2026-04-23,11,94765.1,69,3,4,4,11,Champions
CUST7439,2026-05-26,4,44449.04,36,4,2,3,9,Loyal Customers
CUST7440,2026-06-11,7,59600.11,20,4,4,3,11,Champions
CUST7441,2026-05-28,9,102913.33,34,4,4,4,12,Champions
CUST7442,2026-05-08,7,98819.9,54,4,4,4,12,Champions
CUST7443,2026-02-06,9,72979.16,145,2,4,4,10,Champions
CUST7444,2025-01-02,2,30822.2,545,1,1,2,4,At Risk
CUST7445,2025-03-06,4,28816.7,482,1,2,2,5,At Risk
CUST7446,2026-03-23,3,38604.36,100,3,2,2,7,Potential Loyalists
CUST7447,2026-06-08,7,62714.4,23,4,4,3,11,Champions
CUST7448,2025-10-15,6,33031.98,259,2,3,2,7,Potential Loyalists
CUST7449,2024-06-18,1,5539.24,743,1,1,1,3,Lost / Churned
CUST7450,2026-06-23,14,129941.37,8,4,4,4,12,Champions
CUST7451,2026-06-07,10,103396.99,24,4,4,4,12,Champions
CUST7452,2026-05-11,7,63783.92999999999,51,4,4,3,11,Champions
CUST7453,2026-06-22,18,187014.36000000002,9,4,4,4,12,Champions
CUST7454,2026-03-17,4,30688.679999999997,106,3,2,2,7,Potential Loyalists
CUST7455,2026-03-19,8,93198.09999999999,104,3,4,4,11,Champions
CUST7456,2026-04-12,11,125635.12,80,3,4,4,11,Champions
CUST7457,2025-10-24,4,50604.100000000006,250,2,2,3,7,Potential Loyalists
CUST7458,2026-06-23,7,45176.600000000006,8,4,4,3,11,Champions
CUST7459,2025-08-05,3,28298.11,330,1,2,2,5,At Risk
CUST7460,2025-06-17,3,37694.38,379,1,2,2,5,At Risk
CUST7461,2026-06-01,6,52288.649999999994,30,4,3,3,10,Champions
CUST7462,2026-01-15,3,40334.8,167,2,2,2,6,Potential Loyalists
CUST7463,2026-04-10,8,108227.98,82,3,4,4,11,Champions
CUST7464,2025-09-01,1,4332.98,303,1,1,1,3,Lost / Churned
CUST7465,2025-07-27,4,64232.95,339,1,2,3,6,Potential Loyalists
CUST7466,2025-08-29,5,56487.479999999996,306,1,3,3,7,Potential Loyalists
CUST7467,2026-04-21,6,60848.33,71,3,3,3,9,Loyal Customers
CUST7468,2026-03-17,3,42170.94,106,3,2,2,7,Potential Loyalists
CUST7469,2026-03-16,4,48576.83,107,3,2,3,8,Loyal Customers
CUST7470,2026-01-20,3,69551.52,162,2,2,3,7,Potential Loyalists
CUST7471,2026-02-17,5,67280.43,134,3,3,3,9,Loyal Customers
CUST7472,2026-04-16,8,62432.92,76,3,4,3,10,Champions
CUST7473,2026-06-20,9,67247.98,11,4,4,3,11,Champions
CUST7474,2024-05-06,1,16224.09,786,1,1,1,3,Lost / Churned
CUST7475,2026-04-19,11,101342.61,73,3,4,4,11,Champions
CUST7476,2025-06-20,2,12349.34,376,1,1,1,3,Lost / Churned
CUST7477,2025-08-02,3,21345.21,333,1,2,1,4,At Risk
CUST7478,2025-09-09,4,45035.49,295,1,2,3,6,Potential Loyalists
CUST7479,2026-06-05,7,61569.54,26,4,4,3,11,Champions
CUST7480,2026-06-03,4,51260.91,28,4,2,3,9,Loyal Customers
CUST7481,2026-04-24,3,32181.35,68,3,2,2,7,Potential Loyalists
CUST7482,2026-06-03,6,90650.37,28,4,3,4,11,Champions
CUST7483,2025-12-06,7,77981.93,207,2,4,4,10,Champions
CUST7484,2024-09-16,2,17305.22,653,1,1,1,3,Lost / Churned
CUST7485,2025-05-16,7,73327.06,411,1,4,4,9,Loyal Customers
CUST7486,2026-02-25,6,37667.17,126,3,3,2,8,Loyal Customers
CUST7487,2026-04-29,16,154375.44,63,3,4,4,11,Champions
CUST7488,2026-03-25,10,84780.33,98,3,4,4,11,Champions
CUST7489,2026-06-02,10,83068.81,29,4,4,4,12,Champions
CUST7490,2026-06-25,3,45473.93,6,4,2,3,9,Loyal Customers
CUST7491,2024-07-18,5,28283.25,713,1,3,2,6,Potential Loyalists
CUST7492,2026-06-10,9,77341.39,21,4,4,4,12,Champions
CUST7493,2025-09-04,3,61194.47,300,1,2,3,6,Potential Loyalists
CUST7494,2024-04-08,2,16671.11,814,1,1,1,3,Lost / Churned
CUST7495,2025-11-13,4,54855.22,230,2,2,3,7,Potential Loyalists
CUST7496,2025-12-12,11,79246.19,201,2,4,4,10,Champions
CUST7497,2025-08-21,3,22188.239999999998,314,1,2,1,4,At Risk
CUST7498,2024-11-28,2,6577.780000000001,580,1,1,1,3,Lost / Churned
CUST7499,2026-06-23,7,69967.61,8,4,4,3,11,Champions
CUST7500,2026-05-06,3,30696.72,56,3,2,2,7,Potential Loyalists
CUST7501,2026-05-25,5,60128.08,37,4,3,3,10,Champions
CUST7502,2026-05-14,3,16612.82,48,4,2,1,7,Potential Loyalists
CUST7503,2025-10-08,4,44486.17,266,2,2,3,7,Potential Loyalists
CUST7504,2025-09-26,6,59062.509999999995,278,2,3,3,8,Loyal Customers
CUST7505,2026-01-10,3,32314.04,172,2,2,2,6,Potential Loyalists
CUST7506,2025-10-25,2,20417.440000000002,249,2,1,1,4,At Risk
CUST7507,2025-09-30,3,53659.16,274,2,2,3,7,Potential Loyalists
CUST7508,2025-11-28,2,47968.729999999996,215,2,1,3,6,Potential Loyalists
CUST7509,2025-11-26,3,32145.590000000004,217,2,2,2,6,Potential Loyalists
CUST7510,2026-06-27,7,52809.28,4,4,4,3,11,Champions
CUST7511,2026-05-01,4,28350.89,61,3,2,2,7,Potential Loyalists
CUST7512,2026-05-25,2,30725.66,37,4,1,2,7,Potential Loyalists
CUST7513,2026-06-09,7,54867.19,22,4,4,3,11,Champions
CUST7514,2026-02-17,5,42145.12,134,3,3,2,8,Loyal Customers
CUST7515,2026-05-29,2,13623.37,33,4,1,1,6,Potential Loyalists
CUST7516,2026-02-07,8,110349.08,144,2,4,4,10,Champions
CUST7517,2025-01-07,2,17669.14,540,1,1,1,3,Lost / Churned
CUST7518,2025-10-07,7,91484.31,267,2,4,4,10,Champions
CUST7519,2026-02-01,11,134286.24,150,2,4,4,10,Champions
CUST7520,2025-11-28,4,40278.79,215,2,2,2,6,Potential Loyalists
CUST7521,2026-06-01,7,73477.31,30,4,4,4,12,Champions
CUST7522,2025-07-04,2,22744.03,362,1,1,1,3,Lost / Churned
CUST7523,2026-05-21,8,83150.59,41,4,4,4,12,Champions
CUST7524,2025-08-07,7,70100.09,328,1,4,3,8,Loyal Customers
CUST7525,2026-03-06,7,68225.99,117,3,4,3,10,Champions
CUST7526,2026-03-20,7,81952.09,103,3,4,4,11,Champions
CUST7527,2026-04-27,12,82918.40000000001,65,3,4,4,11,Champions
CUST7528,2024-12-31,4,68190.48,547,1,2,3,6,Potential Loyalists
CUST7529,2026-04-20,3,41439.83,72,3,2,2,7,Potential Loyalists
CUST7530,2026-04-06,4,40550.35,86,3,2,2,7,Potential Loyalists
CUST7531,2026-01-28,9,96181.87,154,2,4,4,10,Champions
CUST7532,2025-11-19,8,94963.2,224,2,4,4,10,Champions
CUST7533,2024-09-15,1,4657.72,654,1,1,1,3,Lost / Churned
CUST7534,2025-10-24,3,42505.11,250,2,2,2,6,Potential Loyalists
CUST7535,2025-09-12,1,2636.85,292,1,1,1,3,Lost / Churned
CUST7536,2026-06-06,5,57014.44,25,4,3,3,10,Champions
CUST7537,2025-03-25,4,22263.2,463,1,2,1,4,At Risk
CUST7538,2026-06-28,6,54513.02,3,4,3,3,10,Champions
CUST7539,2026-06-06,4,29214.85,25,4,2,2,8,Loyal Customers
CUST7540,2025-09-29,5,40575.91,275,2,3,2,7,Potential Loyalists
CUST7541,2026-04-18,3,18880.54,74,3,2,1,6,Potential Loyalists
CUST7542,2026-04-27,3,18120.31,65,3,2,1,6,Potential Loyalists
CUST7543,2026-05-08,8,85451.16,54,4,4,4,12,Champions
CUST7544,2024-10-25,1,7903.24,614,1,1,1,3,Lost / Churned
CUST7545,2026-01-25,6,31665.16,157,2,3,2,7,Potential Loyalists
CUST7546,2024-09-19,1,13988.6,650,1,1,1,3,Lost / Churned
CUST7547,2026-06-08,12,127112.13,23,4,4,4,12,Champions
CUST7548,2025-08-27,3,23808.66,308,1,2,1,4,At Risk
CUST7549,2025-01-20,2,17544.32,527,1,1,1,3,Lost / Churned
CUST7550,2025-06-21,1,2841.69,375,1,1,1,3,Lost / Churned
CUST7551,2026-01-21,6,50282.01,161,2,3,3,8,Loyal Customers
CUST7552,2026-06-01,5,51186.15,30,4,3,3,10,Champions
CUST7553,2026-05-10,6,99161.82,52,4,3,4,11,Champions
CUST7554,2024-12-10,1,19886.76,568,1,1,1,3,Lost / Churned
CUST7555,2026-04-07,5,81508.95,85,3,3,4,10,Champions
CUST7556,2026-01-23,2,18130.99,159,2,1,1,4,At Risk
CUST7557,2026-06-23,5,71876.39,8,4,3,4,11,Champions
CUST7558,2026-06-24,5,52209.229999999996,7,4,3,3,10,Champions
CUST7559,2024-10-19,1,22861.5,620,1,1,1,3,Lost / Churned
CUST7560,2025-11-13,5,30271.66,230,2,3,2,7,Potential Loyalists
CUST7561,2026-01-15,3,22338.73,167,2,2,1,5,At Risk
CUST7562,2026-06-30,10,104967.12,1,4,4,4,12,Champions
CUST7563,2026-06-28,10,77486.34999999999,3,4,4,4,12,Champions
CUST7564,2025-11-19,7,81077.65,224,2,4,4,10,Champions
CUST7565,2026-04-17,9,61846.43,75,3,4,3,10,Champions
CUST7566,2025-10-02,3,27544.14,272,2,2,2,6,Potential Loyalists
CUST7567,2025-04-03,8,51428.590000000004,454,1,4,3,8,Loyal Customers
CUST7568,2025-06-07,2,6410.789999999999,389,1,1,1,3,Lost / Churned
CUST7569,2025-07-13,5,12957.39,353,1,3,1,5,At Risk
CUST7570,2026-01-12,3,25442.57,170,2,2,2,6,Potential Loyalists
CUST7571,2025-12-11,1,28095.03,202,2,1,2,5,At Risk
CUST7572,2025-09-03,4,19239.010000000002,301,1,2,1,4,At Risk
CUST7573,2026-03-10,7,25550.11,113,3,4,2,9,Loyal Customers
CUST7574,2026-04-06,7,55986.28,86,3,4,3,10,Champions
CUST7575,2025-02-05,6,31934.079999999998,511,1,3,2,6,Potential Loyalists
CUST7576,2026-03-02,5,67973.41,121,3,3,3,9,Loyal Customers
CUST7577,2025-12-18,2,11822.630000000001,195,2,1,1,4,At Risk
CUST7578,2026-05-27,3,16587.12,35,4,2,1,7,Potential Loyalists
CUST7579,2026-06-19,13,87870.69,12,4,4,4,12,Champions
CUST7580,2026-01-20,6,46864.810000000005,162,2,3,3,8,Loyal Customers
CUST7581,2025-07-25,4,52625.04,341,1,2,3,6,Potential Loyalists
CUST7582,2026-04-18,5,28370.550000000003,74,3,3,2,8,Loyal Customers
CUST7583,2026-04-15,7,77586.94,77,3,4,4,11,Champions
CUST7584,2025-11-29,4,41068.52,214,2,2,2,6,Potential Loyalists
CUST7585,2026-06-13,7,40478.42,18,4,4,2,10,Champions
CUST7586,2025-06-26,2,13408.099999999999,370,1,1,1,3,Lost / Churned
CUST7587,2025-06-22,2,25685.61,374,1,1,2,4,At Risk
CUST7588,2025-12-12,9,79963.87,201,2,4,4,10,Champions
CUST7589,2025-06-28,2,30848.28,368,1,1,2,4,At Risk
CUST7590,2026-03-06,6,55867.66,117,3,3,3,9,Loyal Customers
CUST7591,2024-07-28,3,16660.0,703,1,2,1,4,At Risk
CUST7592,2025-03-07,5,31932.239999999998,481,1,3,2,6,Potential Loyalists
CUST7593,2024-06-17,1,26227.3,744,1,1,2,4,At Risk
CUST7594,2026-01-30,2,39492.64,152,2,1,2,5,At Risk
CUST7595,2026-03-08,6,77731.75,115,3,3,4,10,Champions
CUST7596,2026-04-28,8,85542.87,64,3,4,4,11,Champions
CUST7597,2026-03-30,3,19270.25,93,3,2,1,6,Potential Loyalists
CUST7598,2025-12-10,5,68610.95,203,2,3,3,8,Loyal Customers
CUST7599,2026-01-15,6,66372.55,167,2,3,3,8,Loyal Customers
CUST7600,2026-04-10,6,44913.81,82,3,3,3,9,Loyal Customers
CUST7601,2026-02-23,6,34675.68,128,3,3,2,8,Loyal Customers
CUST7602,2026-01-08,3,32366.879999999997,174,2,2,2,6,Potential Loyalists
CUST7603,2026-05-17,8,51588.43,45,4,4,3,11,Champions
CUST7604,2026-04-28,6,70759.12,64,3,3,3,9,Loyal Customers
CUST7605,2026-03-29,15,138314.55,94,3,4,4,11,Champions
CUST7606,2024-11-07,1,1540.4,601,1,1,1,3,Lost / Churned
CUST7607,2025-05-07,2,16539.49,420,1,1,1,3,Lost / Churned
CUST7608,2025-04-23,3,37155.130000000005,434,1,2,2,5,At Risk
CUST7609,2025-10-23,12,124851.03,251,2,4,4,10,Champions
CUST7610,2025-11-18,4,45278.920000000006,225,2,2,3,7,Potential Loyalists
CUST7611,2026-01-19,6,77150.13,163,2,3,4,9,Loyal Customers
CUST7612,2026-04-27,2,23394.32,65,3,1,1,5,At Risk
CUST7613,2024-02-20,1,9487.1,862,1,1,1,3,Lost / Churned
CUST7614,2025-08-08,3,14470.359999999999,327,1,2,1,4,At Risk
CUST7615,2024-12-29,2,21181.92,549,1,1,1,3,Lost / Churned
CUST7616,2026-05-01,7,55953.07,61,3,4,3,10,Champions
CUST7617,2026-04-30,9,75917.58,62,3,4,4,11,Champions
CUST7618,2024-05-28,1,3934.26,764,1,1,1,3,Lost / Churned
CUST7619,2025-03-29,6,69295.35,459,1,3,3,7,Potential Loyalists
CUST7620,2026-06-21,6,56586.99,10,4,3,3,10,Champions
CUST7621,2025-09-22,2,39157.92,282,2,1,2,5,At Risk
CUST7622,2026-03-25,5,43407.81,98,3,3,2,8,Loyal Customers
CUST7623,2026-05-18,4,57996.4,44,4,2,3,9,Loyal Customers
CUST7624,2026-01-28,6,69234.45,154,2,3,3,8,Loyal Customers
CUST7625,2026-01-21,5,43293.32,161,2,3,2,7,Potential Loyalists
CUST7626,2026-04-20,6,60195.13,72,3,3,3,9,Loyal Customers
CUST7627,2026-04-20,5,21886.239999999998,72,3,3,1,7,Potential Loyalists
CUST7628,2025-08-04,1,19680.05,331,1,1,1,3,Lost / Churned
CUST7629,2024-12-30,4,29954.2,548,1,2,2,5,At Risk
CUST7630,2026-04-26,9,81342.01000000001,66,3,4,4,11,Champions
CUST7631,2024-09-09,3,30651.7,660,1,2,2,5,At Risk
CUST7632,2026-06-18,14,115721.8,13,4,4,4,12,Champions
CUST7633,2026-06-25,10,89467.73,6,4,4,4,12,Champions
CUST7634,2026-01-24,3,30223.43,158,2,2,2,6,Potential Loyalists
CUST7635,2026-05-31,8,78974.94,31,4,4,4,12,Champions
CUST7636,2025-10-11,7,51857.96000000001,263,2,4,3,9,Loyal Customers
CUST7637,2026-04-11,7,102387.96,81,3,4,4,11,Champions
CUST7638,2026-06-29,16,103626.09,2,4,4,4,12,Champions
